WP, 02, 2018020900, 01, CARQ,   0, 110N, 1473E,  20, 1008, XX,  34, NEQ,    0,    0,    0,    0, 1008,  175,  60,   0,   0,   W,   0,   X, 315,  11,        TWO, S,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, WP022018, JTWC, NCEP_TCVITALS, 
WP, 02, 2018020900, 01, CARQ,   0, 110N, 1473E,  20, 1008, XX,  50, NEQ,    0,    0,    0,    0, 1008,  175,  60,   0,   0,   W,   0,   X, 315,  11,        TWO, S,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, WP022018, JTWC, NCEP_TCVITALS, 
WP, 02, 2018020900, 01, CARQ,   0, 110N, 1473E,  20, 1008, XX,  64, NEQ,    0,    0,    0,    0, 1008,  175,  60,   0,   0,   W,   0,   X, 315,  11,        TWO, S,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, WP022018, JTWC, NCEP_TCVITALS, 
WP, 02, 2018020900, 03, AC00, 000, 104N, 1479E,  26, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 02, 2018020900, 03, AC00, 006, 103N, 1466E,  30, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 02, 2018020900, 03, AC00, 012,  98N, 1453E,  31, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 02, 2018020900, 03, AC00, 018,  88N, 1442E,  29, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 02, 2018020900, 03, AC00, 024,  78N, 1430E,  28, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 02, 2018020900, 03, AC00, 030,  70N, 1418E,  29, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 02, 2018020900, 03, AC00, 036,  68N, 1406E,  31, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 02, 2018020900, 03, AC00, 042,  79N, 1376E,  34, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 02, 2018020900, 03, AC00, 048,  79N, 1357E,  36, 1002, XX,  34, NEQ, 0067, 0000, 0000, 0000
WP, 02, 2018020900, 03, AC00, 054,  82N, 1343E,  38,  999, XX,  34, NEQ, 0061, 0000, 0000, 0061
WP, 02, 2018020900, 03, AC00, 060,  84N, 1328E,  39,  999, XX,  34, NEQ, 0104, 0000, 0000, 0097
WP, 02, 2018020900, 03, AC00, 066,  87N, 1315E,  39,  997, XX,  34, NEQ, 0083, 0000, 0000, 0058
WP, 02, 2018020900, 03, AC00, 072,  93N, 1299E,  42, 1000, XX,  34, NEQ, 0103, 0000, 0000, 0105
WP, 02, 2018020900, 03, AC00, 078,  98N, 1282E,  49,  996, XX,  34, NEQ, 0104, 0000, 0057, 0139
WP, 02, 2018020900, 03, AC00, 084,  98N, 1269E,  53,  995, XX,  34, NEQ, 0163, 0065, 0059, 0168
WP, 02, 2018020900, 03, AC00, 084,  98N, 1269E,  53,  995, XX,  50, NEQ, 0044, 0000, 0000, 0000
WP, 02, 2018020900, 03, AC00, 090,  98N, 1259E,  48,  992, XX,  34, NEQ, 0165, 0068, 0059, 0196
WP, 02, 2018020900, 03, AC00, 096,  98N, 1251E,  44,  998, XX,  34, NEQ, 0090, 0000, 0070, 0238
WP, 02, 2018020900, 03, AC00, 102,  96N, 1244E,  36,  998, XX,  34, NEQ, 0052, 0040, 0034, 0058
WP, 02, 2018020900, 03, AC00, 108,  98N, 1238E,  36, 1001, XX,  34, NEQ, 0074, 0000, 0000, 0104
WP, 02, 2018020900, 03, AC00, 114, 101N, 1227E,  37, 1001, XX,  34, NEQ, 0097, 0000, 0073, 0122
