CP, 80, 2013060700, 01, CARQ, -24,  89N, 1392W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X,   0,   0,     INVEST,  , 
CP, 80, 2013060700, 01, CARQ, -18,  90N, 1394W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X,   0,   0,     INVEST,  , 
CP, 80, 2013060700, 01, CARQ, -12,  90N, 1396W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X, 270,   2,     INVEST,  , 
CP, 80, 2013060700, 01, CARQ,  -6,  90N, 1398W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X,   0,   0,     INVEST,  , 
CP, 80, 2013060700, 01, CARQ,   0,  91N, 1400W,  25, 1011, DB,  34, NEQ,    0,    0,    0,    0, 1012,   60,  45,   0,   0,   C,   0,   X, 285,   2,     INVEST, S , 
CP, 80, 2013060700, 01, CARQ,   0,  91N, 1400W,  25, 1011, DB,  50, NEQ,    0,    0,    0,    0, 1012,   60,  45,   0,   0,   C,   0,   X, 285,   2,     INVEST, S , 
CP, 80, 2013060700, 01, CARQ,   0,  91N, 1400W,  25, 1011, DB,  64, NEQ,    0,    0,    0,    0, 1012,   60,  45,   0,   0,   C,   0,   X, 285,   2,     INVEST, S , 
CP, 80, 2013060700, 03, BAMD,  12,  90N, 1413W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, BAMD,  24,  92N, 1430W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, BAMD,  36,  96N, 1451W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, BAMD,  48, 102N, 1474W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, BAMD,  60, 110N, 1498W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, BAMD,  72, 119N, 1522W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, BAMD,  84, 128N, 1544W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, BAMD,  96, 137N, 1565W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, BAMD, 108, 147N, 1583W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, BAMD, 120, 158N, 1599W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, BAMD, 132, 169N, 1613W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, BAMD, 144, 179N, 1623W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, BAMD, 156, 184N, 1629W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, BAMD, 168, 186N, 1632W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, BAMM,  12,  95N, 1426W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, BAMM,  24, 102N, 1452W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, BAMM,  36, 109N, 1477W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, BAMM,  48, 118N, 1503W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, BAMM,  60, 128N, 1528W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, BAMM,  72, 137N, 1551W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, BAMM,  84, 145N, 1572W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, BAMM,  96, 153N, 1592W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, BAMM, 108, 159N, 1610W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, BAMM, 120, 167N, 1628W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, BAMM, 132, 175N, 1643W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, BAMM, 144, 182N, 1656W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, BAMM, 156, 184N, 1669W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, BAMM, 168, 184N, 1681W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, BAMS,  12,  96N, 1428W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, BAMS,  24, 101N, 1455W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, BAMS,  36, 107N, 1485W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, BAMS,  48, 114N, 1518W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, BAMS,  60, 122N, 1550W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, BAMS,  72, 130N, 1579W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, BAMS,  84, 134N, 1607W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, BAMS,  96, 137N, 1635W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, BAMS, 108, 139N, 1663W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, BAMS, 120, 143N, 1692W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, BAMS, 132, 148N, 1720W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, BAMS, 144, 154N, 1747W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, BAMS, 156, 158N, 1774W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, BAMS, 168, 160N, 1798E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, CLIP,  12,  92N, 1403W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, CLIP,  24,  92N, 1404W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, CLIP,  36,  96N, 1410W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, CLIP,  48,  98N, 1411W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, CLIP,  60, 106N, 1408W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, CLIP,  72, 115N, 1401W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, CLP5,  12,  93N, 1407W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, CLP5,  24,  97N, 1416W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, CLP5,  36, 102N, 1428W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, CLP5,  48, 106N, 1442W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, CLP5,  60, 110N, 1456W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, CLP5,  72, 115N, 1472W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, CLP5,  84, 120N, 1489W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, CLP5,  96, 125N, 1508W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, CLP5, 108, 129N, 1523W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, CLP5, 120, 133N, 1541W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, DSHP,   0,  91N, 1400W,  25,    0, TD,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, DSHP,  12,  95N, 1426W,  19,    0, TD,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, IV15,   0,   0N,    0W,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, IV15,  12,   0N,    0W,  21,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, IVCN,   0,   0N,    0W,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, IVCN,  12,   0N,    0W,  21,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, LBAR,   0,  91N, 1400W,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, LBAR,  12,  92N, 1410W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, LBAR,  24,  95N, 1429W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, LBAR,  36, 101N, 1455W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, LBAR,  48, 103N, 1486W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, LBAR,  60, 107N, 1516W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, LBAR,  72, 108N, 1548W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, LBAR,  84, 110N, 1577W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, LBAR,  96, 116N, 1604W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, LBAR, 108, 120N, 1626W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, LBAR, 120, 132N, 1653W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, LGEM,   0,  91N, 1400W,  25,    0, TD,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, LGEM,  12,  95N, 1426W,  22,    0, TD,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, LGEM,  24, 102N, 1452W,  16,    0, TD,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, SHF5,   0,   0N,    0W,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, SHF5,  12,   0N,    0W,  29,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, SHF5,  24,   0N,    0W,  32,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, SHF5,  36,   0N,    0W,  36,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, SHF5,  48,   0N,    0W,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, SHF5,  60,   0N,    0W,  49,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, SHF5,  72,   0N,    0W,  50,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, SHF5,  84,   0N,    0W,  51,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, SHF5,  96,   0N,    0W,  53,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, SHF5, 108,   0N,    0W,  51,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, SHF5, 120,   0N,    0W,  57,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, SHFR,  12,   0N,    0W,  24,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, SHFR,  24,   0N,    0W,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2013060700, 03, SHFR,  36,   0N,    0W,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
